Kernel Name,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Average
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5492.571429,5577.142857,5504.285714,5526.857143,5613.285714,5407.428571,5719.0,5449.285714,5507.0,5559.428571,5535.6285713
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25294.28571,25398.42857,25142.71429,25348.28571,25203.71429,25277.85714,25305.85714,25133.71429,25260.57143,25187.0,25255.242857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4700.285714,4546.714286,4558.0,4564.285714,4587.142857,4529.714286,4489.571429,4557.0,4508.142857,4501.142857,4554.2
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4608.571429,4638.0,4632.857143,4622.857143,4703.142857,4630.0,4665.285714,4600.571429,4575.857143,4598.285714,4627.5428572
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7422.714286,7455.571429,7445.857143,7411.428571,7444.142857,7475.142857,7314.0,7478.285714,7327.428571,7312.142857,7408.6714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7838.428571,7909.0,7962.0,7902.857143,7855.285714,7948.714286,7952.0,8146.428571,7889.714286,7848.0,7925.2428571
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8040.285714,7960.428571,7979.571429,7968.428571,7953.0,7856.857143,7905.0,8005.0,7894.142857,8016.0,7957.8714285
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85763.0,85622.85714,85313.42857,85418.57143,85021.42857,86277.85714,86187.85714,85514.57143,85441.28571,86083.28571,85664.414284
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),84873.42857,84870.57143,85104.14286,85243.14286,84934.28571,85103.28571,85139.28571,84958.42857,84907.42857,85011.42857,85014.542856
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),85564.42857,85123.57143,85844.28571,85410.57143,85448.71429,85610.57143,85846.14286,85430.57143,85454.28571,85331.85714,85506.5
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7787.285714,7865.0,7815.285714,7845.142857,7803.285714,7833.571429,7895.714286,7845.714286,7764.857143,7790.714286,7824.6571429
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7825.142857,7808.0,7866.714286,7758.857143,7802.142857,7771.571429,7810.0,7814.142857,7731.0,7808.0,7799.5571429
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6368.142857,6217.285714,6151.714286,6354.0,6181.857143,6151.142857,6221.285714,6243.714286,6129.571429,6203.428571,6222.2142857
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::complex<float>, c10::complex<float>, c10::complex<float>, at::native::binary_internal::MulFunctor<c10::complex<float>>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6168.571429,6118.428571,6316.285714,6321.285714,6140.285714,6166.857143,6106.714286,6148.142857,6138.714286,6234.0,6185.9285714
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7863.0,7943.857143,7973.0,7864.285714,7856.285714,7886.285714,7888.857143,7927.285714,7799.714286,7847.142857,7884.9714285
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7941.428571,7909.0,7954.285714,7926.571429,7876.285714,7905.0,7894.0,7900.0,7979.428571,7893.428571,7917.942857
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align8>(T1::Params),7319.0,7314.0,7307.857143,7348.714286,7415.0,7354.857143,7303.714286,7299.714286,7399.571429,7449.0,7351.1428573
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4381.0,4508.428571,4438.285714,4431.0,4504.285714,4401.714286,4353.571429,4416.428571,4430.571429,4445.857143,4431.1142856999995
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7215.857143,7229.571429,7177.571429,7336.0,7353.142857,7214.428571,7231.714286,7333.285714,7166.571429,7285.285714,7254.3428572
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7963.0,7936.142857,7874.857143,7861.714286,7935.428571,7869.857143,7904.285714,7869.142857,7828.714286,7887.428571,7893.0571428
"void <unnamed>::softmax_warp_forward<float, float, float, (int)5, (bool)0, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)",5513.571429,5493.428571,5536.857143,5635.571429,5519.428571,5558.714286,5394.571429,5470.0,5570.428571,5566.285714,5525.8857143000005
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7875.857143,7873.571429,7851.571429,7773.142857,7764.714286,7855.0,7744.714286,7971.428571,7763.0,7831.714286,7830.4714287
void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_32x1_nn_align8>(T1::Params),6573.571429,6695.428571,6798.714286,6600.571429,6618.0,6626.285714,6646.714286,6648.285714,6727.714286,6755.857143,6669.1142858
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",7271.571429,7251.428571,7300.0,7272.142857,7398.428571,7255.857143,7291.0,7333.0,7287.142857,7266.857143,7292.7428571
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(T1::Params),84972.71429,85201.57143,84865.71429,84946.71429,84892.14286,84859.85714,84962.14286,85120.14286,85008.0,84981.0,84981.000002
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",5244.857143,5019.571429,4924.571429,5015.714286,4966.285714,4961.714286,5135.571429,4959.285714,4960.571429,4915.0,5010.3142859
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7816.285714,7828.428571,7960.142857,7798.571429,7859.0,7779.714286,7815.428571,7860.285714,7773.0,7837.428571,7832.8285713000005
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5346.857143,5565.857143,5601.714286,5376.714286,5395.285714,5495.571429,5392.571429,5410.428571,5476.428571,5310.428571,5437.1857143
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25425.0,25339.71429,25471.0,25334.57143,25496.42857,25216.57143,25486.57143,25451.71429,25157.85714,25257.0,25363.642858
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4532.428571,4570.0,4566.0,4557.714286,4586.285714,4523.142857,4457.285714,4527.0,4487.428571,4475.857143,4528.3142856
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4637.428571,4803.142857,4647.714286,4659.428571,4671.142857,4626.285714,4548.714286,4604.0,4626.714286,4589.0,4641.3571428000005
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6964.571429,6994.285714,7095.285714,6962.285714,7040.142857,7001.571429,6913.714286,6795.0,6885.285714,6908.285714,6956.042857099999
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7956.714286,7917.571429,7897.857143,7932.0,7799.857143,7922.285714,7976.714286,7959.0,7828.285714,7813.0,7900.3285715
"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",8097.857143,8113.0,8170.285714,8078.571429,8127.714286,8088.428571,8140.142857,8100.714286,8042.571429,8135.571429,8109.4857144
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,293501.8571,291574.4286,292884.7143,291388.2857,292942.8571,293434.0,293683.2857,292038.2857,293156.2857,292222.7143,292682.67142
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",6127.285714,6007.714286,6035.142857,6105.857143,6232.0,6017.142857,6171.428571,6062.571429,6079.714286,6040.142857,6087.9
ampere_fp16_s16816gemm_fp16_128x64_ldg8_f2f_stages_64x3_tn,287659.4286,287539.0,287348.1429,288040.4286,287295.1429,286733.5714,286501.8571,286456.0,286425.2857,288806.2857,287280.51429
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)",6364.285714,6503.571429,6570.0,6518.857143,6522.285714,6604.142857,6385.571429,6534.714286,6553.571429,6500.857143,6505.7857144
void cutlass::Kernel<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_64x6_tn_align8>(T1::Params),192259.2857,190969.7143,191758.1429,191965.8571,192227.2857,193108.5714,191893.8571,192183.2857,192287.1429,192264.7143,192091.78571
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)",4938.428571,5151.0,4924.142857,5030.857143,5137.857143,4896.0,4966.285714,4964.285714,4953.428571,4980.142857,4994.242857
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7848.857143,7859.0,7921.0,7850.285714,7821.714286,7761.857143,7895.142857,7906.0,7781.0,7801.142857,7844.6
"void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",5379.714286,5414.714286,5428.142857,5382.142857,5565.571429,5370.0,5385.571429,5636.714286,5345.0,5433.142857,5434.0714287
"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, (int)4>>(T3)",25233.28571,25310.71429,25470.57143,25307.85714,25195.14286,25184.42857,25250.28571,25348.71429,25839.0,25093.42857,25323.342857
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)",4549.0,4600.571429,4598.428571,4585.142857,4609.857143,4560.714286,4503.142857,4534.571429,4507.285714,4505.714286,4555.4428572
"void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)",4651.285714,4656.857143,4644.428571,4649.285714,4670.285714,4641.0,4550.857143,4634.285714,4594.857143,4563.428571,4625.6571427
"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",6801.142857,7044.714286,7093.285714,6872.0,7010.285714,6963.0,6819.857143,6805.714286,6862.857143,6877.714286,6915.0571429
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)",7886.285714,7962.571429,7889.428571,7873.571429,7875.428571,7812.571429,7839.857143,7890.857143,7810.0,7835.571429,7867.6142858
